,Date,MissionStatus
2797,1995,Failure
2798,1995,Success
2799,1995,Success
2800,1995,Success
2801,1995,Success
2802,1995,Success
2803,1995,Success
2804,1995,Success
2805,1995,Success
2806,1995,Failure
2807,1995,Success
2808,1995,Success
2809,1995,Success
2810,1995,Success
2811,1995,Success
2812,1995,Success
2813,1995,Success
2814,1995,Success
2815,1995,Success
2816,1995,Success
2817,1995,Success
2818,1995,Success
2819,1995,Failure
2820,1995,Success
2821,1995,Success
2822,1995,Success
2823,1995,Success
2824,1995,Success
2825,1995,Success
2826,1995,Success
2827,1995,Success
2828,1995,Success
2829,1995,Failure
2830,1995,Success
2831,1995,Success
2832,1995,Success
2833,1995,Partial Failure
2834,1995,Success
2835,1995,Success
2836,1995,Partial Failure
2837,1995,Success
2838,1995,Success
2839,1995,Success
2840,1995,Failure
2841,1995,Success
2842,1995,Success
2843,1995,Success
2844,1995,Success
2845,1995,Success
2846,1995,Success
2847,1995,Success
2848,1995,Success
2849,1995,Success
2850,1995,Success
2851,1995,Success
2852,1995,Success
2853,1995,Success
2854,1995,Success
2855,1996,Success
2856,1996,Success
2857,1996,Success
2858,1996,Success
2859,1996,Success
2860,1996,Success
2861,1996,Failure
2862,1996,Success
2863,1996,Success
2864,1996,Success
2865,1996,Success
2866,1996,Success
2867,1996,Success
2868,1996,Success
2869,1996,Success
2870,1996,Success
2871,1996,Success
2872,1996,Success
2873,1996,Success
2874,1996,Success
2875,1996,Success
2876,1996,Success
2877,1996,Success
2878,1996,Success
2879,1996,Success
2880,1996,Success
2881,1996,Success
2882,1996,Failure
2883,1996,Success
2884,1996,Success
2885,1996,Success
2886,1996,Success
2887,1996,Success
2888,1996,Success
2889,1996,Success
2890,1996,Success
2891,1996,Success
2892,1996,Success
2893,1996,Success
2894,1996,Partial Failure
2895,1996,Success
2896,1996,Success
2897,1996,Success
2898,1996,Success
2899,1996,Success
2900,1996,Success
2901,1996,Success
2902,1996,Success
2903,1996,Success
2904,1996,Success
2905,1996,Failure
2906,1996,Success
2907,1996,Success
2908,1996,Success
2909,1996,Success
2910,1996,Success
2911,1996,Success
2912,1996,Success
2913,1996,Success
2914,1996,Success
2915,1997,Success
2916,1997,Failure
2917,1997,Success
2918,1997,Success
2919,1997,Success
2920,1997,Success
2921,1997,Success
2922,1997,Success
2923,1997,Success
2924,1997,Success
2925,1997,Success
2926,1997,Success
2927,1997,Success
2928,1997,Success
2929,1997,Success
2930,1997,Success
2931,1997,Success
2932,1997,Success
2933,1997,Success
2934,1997,Success
2935,1997,Success
2936,1997,Failure
2937,1997,Success
2938,1997,Success
2939,1997,Success
2940,1997,Success
2941,1997,Success
2942,1997,Success
2943,1997,Success
2944,1997,Success
2945,1997,Success
2946,1997,Success
2947,1997,Success
2948,1997,Success
2949,1997,Success
2950,1997,Success
2951,1997,Success
2952,1997,Success
2953,1997,Success
2954,1997,Success
2955,1997,Success
2956,1997,Success
2957,1997,Success
2958,1997,Success
2959,1997,Success
2960,1997,Success
2961,1997,Partial Failure
2962,1997,Success
2963,1997,Success
2964,1997,Success
2965,1997,Success
2966,1997,Success
2967,1997,Success
2968,1997,Partial Failure
2969,1997,Failure
2970,1997,Success
2971,1997,Success
2972,1997,Success
2973,1997,Success
2974,1997,Success
2975,1997,Success
2976,1997,Success
2977,1997,Success
2978,1997,Success
2979,1997,Success
2980,1997,Success
2981,1997,Success
2982,1997,Success
2983,1997,Success
2984,1997,Partial Failure
2985,1998,Success
2986,1998,Success
2987,1998,Success
2988,1998,Failure
2989,1998,Success
2990,1998,Success
2991,1998,Success
2992,1998,Success
2993,1998,Success
2994,1998,Partial Failure
2995,1998,Success
2996,1998,Success
2997,1998,Success
2998,1998,Success
2999,1998,Success
3000,1998,Success
3001,1998,Success
3002,1998,Success
3003,1998,Success
3004,1998,Success
3005,1998,Success
3006,1998,Success
3007,1998,Success
3008,1998,Success
3009,1998,Success
3010,1998,Success
3011,1998,Success
3012,1998,Success
3013,1998,Success
3014,1998,Partial Failure
3015,1998,Success
3016,1998,Success
3017,1998,Success
3018,1998,Success
3019,1998,Success
3020,1998,Success
3021,1998,Success
3022,1998,Success
3023,1998,Failure
3024,1998,Success
3025,1998,Success
3026,1998,Success
3027,1998,Success
3028,1998,Failure
3029,1998,Failure
3030,1998,Success
3031,1998,Failure
3032,1998,Success
3033,1998,Success
3034,1998,Success
3035,1998,Success
3036,1998,Success
3037,1998,Success
3038,1998,Success
3039,1998,Success
3040,1998,Success
3041,1998,Success
3042,1998,Success
3043,1998,Success
3044,1998,Success
3045,1998,Success
3046,1998,Success
3047,1998,Success
3048,1998,Success
3049,1998,Success
3050,1998,Success
3051,1998,Success
3052,1998,Success
3053,1999,Success
3054,1999,Success
3055,1999,Success
3056,1999,Success
3057,1999,Success
3058,1999,Success
3059,1999,Success
3060,1999,Success
3061,1999,Success
3062,1999,Failure
3063,1999,Success
3064,1999,Success
3065,1999,Success
3066,1999,Failure
3067,1999,Success
3068,1999,Failure
3069,1999,Failure
3070,1999,Success
3071,1999,Success
3072,1999,Success
3073,1999,Success
3074,1999,Success
3075,1999,Success
3076,1999,Success
3077,1999,Success
3078,1999,Success
3079,1999,Success
3080,1999,Success
3081,1999,Success
3082,1999,Success
3083,1999,Success
3084,1999,Success
3085,1999,Success
3086,1999,Success
3087,1999,Success
3088,1999,Success
3089,1999,Success
3090,1999,Success
3091,1999,Success
3092,1999,Success
3093,1999,Success
3094,1999,Success
3095,1999,Success
3096,1999,Failure
3097,1999,Success
3098,1999,Success
3099,1999,Success
3100,1999,Success
3101,1999,Success
3102,1999,Failure
3103,1999,Success
3104,1999,Success
3105,1999,Success
3106,1999,Success
3107,1999,Success
3108,1999,Success
3109,1999,Success
3110,2000,Success
3111,2000,Success
3112,2000,Success
3113,2000,Success
3114,2000,Success
3115,2000,Success
3116,2000,Failure
3117,2000,Success
3118,2000,Success
3119,2000,Success
3120,2000,Success
3121,2000,Failure
3122,2000,Success
3123,2000,Success
3124,2000,Success
3125,2000,Success
3126,2000,Success
3127,2000,Success
3128,2000,Success
3129,2000,Success
3130,2000,Success
3131,2000,Success
3132,2000,Success
3133,2000,Success
3134,2000,Success
3135,2000,Success
3136,2000,Success
3137,2000,Success
3138,2000,Success
3139,2000,Success
3140,2000,Success
3141,2000,Success
3142,2000,Success
3143,2000,Success
3144,2000,Success
3145,2000,Success
3146,2000,Success
3147,2000,Success
3148,2000,Success
3149,2000,Success
3150,2000,Success
3151,2000,Success
3152,2000,Success
3153,2000,Success
3154,2000,Success
3155,2000,Success
3156,2000,Success
3157,2000,Success
3158,2000,Failure
3159,2000,Success
3160,2000,Success
3161,2000,Success
3162,2000,Success
3163,2000,Success
3164,2000,Success
3165,2000,Success
3166,2000,Failure
3167,2001,Success
3168,2001,Success
3169,2001,Success
3170,2001,Success
3171,2001,Success
3172,2001,Success
3173,2001,Success
3174,2001,Success
3175,2001,Success
3176,2001,Success
3177,2001,Success
3178,2001,Partial Failure
3179,2001,Success
3180,2001,Success
3181,2001,Success
3182,2001,Success
3183,2001,Success
3184,2001,Success
3185,2001,Success
3186,2001,Success
3187,2001,Partial Failure
3188,2001,Success
3189,2001,Success
3190,2001,Success
3191,2001,Success
3192,2001,Success
3193,2001,Success
3194,2001,Success
3195,2001,Success
3196,2001,Failure
3197,2001,Success
3198,2001,Success
3199,2001,Success
3200,2001,Success
3201,2001,Success
3202,2001,Success
3203,2001,Success
3204,2001,Success
3205,2001,Success
3206,2001,Success
3207,2001,Success
3208,2001,Success
3209,2001,Success
3210,2002,Success
3211,2002,Success
3212,2002,Success
3213,2002,Success
3214,2002,Success
3215,2002,Success
3216,2002,Success
3217,2002,Success
3218,2002,Success
3219,2002,Success
3220,2002,Success
3221,2002,Success
3222,2002,Success
3223,2002,Success
3224,2002,Success
3225,2002,Success
3226,2002,Success
3227,2002,Success
3228,2002,Success
3229,2002,Success
3230,2002,Success
3231,2002,Success
3232,2002,Success
3233,2002,Success
3234,2002,Success
3235,2002,Success
3236,2002,Success
3237,2002,Success
3238,2002,Success
3239,2002,Success
3240,2002,Success
3241,2002,Success
3242,2002,Success
3243,2002,Success
3244,2002,Failure
3245,2002,Success
3246,2002,Success
3247,2002,Success
3248,2002,Success
3249,2002,Success
3250,2002,Success
3251,2002,Success
3252,2002,Success
3253,2002,Failure
3254,2002,Success
3255,2002,Success
3256,2002,Success
3257,2002,Success
3258,2002,Success
3259,2003,Success
3260,2003,Success
3261,2003,Failure
3262,2003,Success
3263,2003,Success
3264,2003,Success
3265,2003,Success
3266,2003,Success
3267,2003,Success
3268,2003,Success
3269,2003,Success
3270,2003,Success
3271,2003,Success
3272,2003,Success
3273,2003,Success
3274,2003,Success
3275,2003,Success
3276,2003,Success
3277,2003,Success
3278,2003,Success
3279,2003,Success
3280,2003,Success
3281,2003,Success
3282,2003,Success
3283,2003,Success
3284,2003,Success
3285,2003,Success
3286,2003,Success
3287,2003,Success
3288,2003,Success
3289,2003,Success
3290,2003,Success
3291,2003,Prelaunch Failure
3292,2003,Success
3293,2003,Success
3294,2003,Failure
3295,2003,Success
3296,2003,Success
3297,2003,Success
3298,2003,Success
3299,2003,Success
3300,2003,Success
3301,2003,Success
3302,2003,Success
3303,2003,Success
3304,2003,Success
3305,2003,Failure
3306,2003,Success
3307,2003,Success
3308,2003,Success
3309,2003,Success
3310,2003,Success
3311,2004,Success
3312,2004,Success
3313,2004,Success
3314,2004,Success
3315,2004,Success
3316,2004,Success
3317,2004,Success
3318,2004,Success
3319,2004,Success
3320,2004,Success
3321,2004,Success
3322,2004,Success
3323,2004,Success
3324,2004,Success
3325,2004,Success
3326,2004,Success
3327,2004,Success
3328,2004,Success
3329,2004,Success
3330,2004,Success
3331,2004,Success
3332,2004,Success
3333,2004,Success
3334,2004,Success
3335,2004,Success
3336,2004,Failure
3337,2004,Success
3338,2004,Success
3339,2004,Success
3340,2004,Success
3341,2004,Success
3342,2004,Success
3343,2004,Success
3344,2004,Success
3345,2004,Success
3346,2004,Success
3347,2004,Success
3348,2004,Success
3349,2004,Partial Failure
3350,2004,Partial Failure
3351,2005,Success
3352,2005,Success
3353,2005,Success
3354,2005,Success
3355,2005,Success
3356,2005,Success
3357,2005,Success
3358,2005,Success
3359,2005,Success
3360,2005,Success
3361,2005,Success
3362,2005,Success
3363,2005,Success
3364,2005,Success
3365,2005,Failure
3366,2005,Failure
3367,2005,Success
3368,2005,Success
3369,2005,Success
3370,2005,Success
3371,2005,Success
3372,2005,Success
3373,2005,Success
3374,2005,Success
3375,2005,Success
3376,2005,Success
3377,2005,Success
3378,2005,Success
3379,2005,Failure
3380,2005,Success
3381,2005,Success
3382,2005,Success
3383,2005,Success
3384,2005,Success
3385,2005,Success
3386,2005,Success
3387,2005,Success
3388,2006,Success
3389,2006,Success
3390,2006,Success
3391,2006,Success
3392,2006,Success
3393,2006,Success
3394,2006,Failure
3395,2006,Success
3396,2006,Success
3397,2006,Success
3398,2006,Success
3399,2006,Success
3400,2006,Success
3401,2006,Success
3402,2006,Success
3403,2006,Success
3404,2006,Success
3405,2006,Success
3406,2006,Success
3407,2006,Success
3408,2006,Success
3409,2006,Success
3410,2006,Failure
3411,2006,Success
3412,2006,Success
3413,2006,Failure
3414,2006,Success
3415,2006,Success
3416,2006,Success
3417,2006,Success
3418,2006,Success
3419,2006,Success
3420,2006,Success
3421,2006,Success
3422,2006,Success
3423,2006,Success
3424,2006,Success
3425,2006,Success
3426,2006,Success
3427,2006,Success
3428,2006,Success
3429,2006,Success
3430,2006,Success
3431,2006,Success
3432,2006,Success
3433,2006,Success
3434,2006,Success
3435,2006,Success
3436,2006,Success
3437,2007,Success
3438,2007,Failure
3439,2007,Success
3440,2007,Success
3441,2007,Success
3442,2007,Success
3443,2007,Success
3444,2007,Failure
3445,2007,Success
3446,2007,Success
3447,2007,Success
3448,2007,Success
3449,2007,Success
3450,2007,Success
3451,2007,Success
3452,2007,Success
3453,2007,Success
3454,2007,Success
3455,2007,Success
3456,2007,Success
3457,2007,Success
3458,2007,Success
3459,2007,Partial Failure
3460,2007,Success
3461,2007,Success
3462,2007,Success
3463,2007,Success
3464,2007,Success
3465,2007,Success
3466,2007,Success
3467,2007,Partial Failure
3468,2007,Success
3469,2007,Success
3470,2007,Success
3471,2007,Success
3472,2007,Success
3473,2007,Success
3474,2007,Success
3475,2007,Success
3476,2007,Success
3477,2007,Success
3478,2007,Success
3479,2007,Success
3480,2007,Success
3481,2007,Success
3482,2007,Success
3483,2007,Success
3484,2007,Success
3485,2007,Success
3486,2007,Success
3487,2008,Success
3488,2008,Success
3489,2008,Success
3490,2008,Success
3491,2008,Success
3492,2008,Success
3493,2008,Success
3494,2008,Success
3495,2008,Success
3496,2008,Success
3497,2008,Success
3498,2008,Success
3499,2008,Success
3500,2008,Success
3501,2008,Success
3502,2008,Partial Failure
3503,2008,Success
3504,2008,Success
3505,2008,Success
3506,2008,Success
3507,2008,Success
3508,2008,Success
3509,2008,Success
3510,2008,Success
3511,2008,Success
3512,2008,Success
3513,2008,Success
3514,2008,Success
3515,2008,Failure
3516,2008,Success
3517,2008,Failure
3518,2008,Success
3519,2008,Success
3520,2008,Success
3521,2008,Success
3522,2008,Success
3523,2008,Success
3524,2008,Success
3525,2008,Success
3526,2008,Success
3527,2008,Success
3528,2008,Success
3529,2008,Success
3530,2008,Success
3531,2008,Success
3532,2008,Success
3533,2008,Success
3534,2008,Success
3535,2009,Success
3536,2009,Success
3537,2009,Success
3538,2009,Success
3539,2009,Success
3540,2009,Success
3541,2009,Failure
3542,2009,Success
3543,2009,Success
3544,2009,Success
3545,2009,Success
3546,2009,Success
3547,2009,Success
3548,2009,Failure
3549,2009,Success
3550,2009,Success
3551,2009,Success
3552,2009,Success
3553,2009,Success
3554,2009,Success
3555,2009,Success
3556,2009,Success
3557,2009,Success
3558,2009,Success
3559,2009,Success
3560,2009,Success
3561,2009,Success
3562,2009,Success
3563,2009,Success
3564,2009,Success
3565,2009,Success
3566,2009,Failure
3567,2009,Success
3568,2009,Success
3569,2009,Success
3570,2009,Success
3571,2009,Success
3572,2009,Success
3573,2009,Success
3574,2009,Success
3575,2009,Success
3576,2009,Success
3577,2009,Success
3578,2009,Success
3579,2009,Success
3580,2009,Success
3581,2009,Success
3582,2009,Success
3583,2009,Success
3584,2009,Success
3585,2010,Success
3586,2010,Success
3587,2010,Success
3588,2010,Success
3589,2010,Success
3590,2010,Success
3591,2010,Success
3592,2010,Failure
3593,2010,Success
3594,2010,Success
3595,2010,Success
3596,2010,Success
3597,2010,Success
3598,2010,Success
3599,2010,Success
3600,2010,Success
3601,2010,Success
3602,2010,Failure
3603,2010,Success
3604,2010,Success
3605,2010,Success
3606,2010,Success
3607,2010,Success
3608,2010,Success
3609,2010,Success
3610,2010,Success
3611,2010,Success
3612,2010,Success
3613,2010,Success
3614,2010,Success
3615,2010,Success
3616,2010,Success
3617,2010,Success
3618,2010,Success
3619,2010,Success
3620,2010,Failure
3621,2010,Success
3622,2011,Success
3623,2011,Success
3624,2011,Success
3625,2011,Partial Failure
3626,2011,Success
3627,2011,Success
3628,2011,Success
3629,2011,Failure
3630,2011,Success
3631,2011,Success
3632,2011,Success
3633,2011,Success
3634,2011,Success
3635,2011,Success
3636,2011,Success
3637,2011,Success
3638,2011,Success
3639,2011,Success
3640,2011,Success
3641,2011,Success
3642,2011,Success
3643,2011,Success
3644,2011,Success
3645,2011,Success
3646,2011,Success
3647,2011,Success
3648,2011,Success
3649,2011,Success
3650,2011,Success
3651,2011,Success
3652,2011,Success
3653,2011,Success
3654,2011,Success
3655,2011,Success
3656,2011,Success
3657,2011,Success
3658,2011,Success
3659,2011,Success
3660,2011,Success
3661,2011,Success
3662,2011,Success
3663,2011,Success
3664,2012,Success
3665,2012,Success
3666,2012,Success
3667,2012,Success
3668,2012,Success
3669,2012,Success
3670,2012,Failure
3671,2012,Success
3672,2012,Success
3673,2012,Success
3674,2012,Success
3675,2012,Success
3676,2012,Success
3677,2012,Failure
3678,2012,Success
3679,2012,Success
3680,2012,Success
3681,2012,Success
3682,2012,Success
3683,2012,Success
3684,2012,Success
3685,2012,Success
3686,2012,Success
3687,2012,Success
3688,2012,Success
3689,2012,Success
3690,2012,Success
3691,2012,Failure
3692,2012,Success
3693,2012,Success
3694,2012,Partial Failure
3695,2012,Success
3696,2012,Success
3697,2012,Success
3698,2012,Success
3699,2012,Success
3700,2012,Success
3701,2012,Success
3702,2013,Partial Failure
3703,2013,Success
3704,2013,Success
3705,2013,Success
3706,2013,Failure
3707,2013,Success
3708,2013,Success
3709,2013,Success
3710,2013,Success
3711,2013,Success
3712,2013,Success
3713,2013,Success
3714,2013,Success
3715,2013,Success
3716,2013,Success
3717,2013,Success
3718,2013,Success
3719,2013,Success
3720,2013,Success
3721,2013,Success
3722,2013,Failure
3723,2013,Success
3724,2013,Success
3725,2013,Success
3726,2013,Success
3727,2013,Success
3728,2013,Success
3729,2013,Success
3730,2013,Success
3731,2013,Success
3732,2013,Success
3733,2013,Success
3734,2013,Success
3735,2013,Success
3736,2013,Success
3737,2013,Success
3738,2013,Success
3739,2013,Success
3740,2013,Success
3741,2013,Success
3742,2013,Success
3743,2013,Success
3744,2013,Success
3745,2013,Success
3746,2013,Success
3747,2013,Success
3748,2014,Success
3749,2014,Success
3750,2014,Success
3751,2014,Success
3752,2014,Success
3753,2014,Success
3754,2014,Success
3755,2014,Success
3756,2014,Success
3757,2014,Success
3758,2014,Success
3759,2014,Success
3760,2014,Success
3761,2014,Success
3762,2014,Success
3763,2014,Success
3764,2014,Success
3765,2014,Success
3766,2014,Success
3767,2014,Success
3768,2014,Success
3769,2014,Success
3770,2014,Success
3771,2014,Success
3772,2014,Success
3773,2014,Success
3774,2014,Success
3775,2014,Success
3776,2014,Success
3777,2014,Success
3778,2014,Success
3779,2014,Success
3780,2014,Success
3781,2014,Partial Failure
3782,2014,Success
3783,2014,Success
3784,2014,Success
3785,2014,Success
3786,2014,Success
3787,2014,Success
3788,2014,Success
3789,2014,Failure
3790,2014,Success
3791,2014,Success
3792,2014,Success
3793,2014,Success
3794,2014,Success
3795,2014,Success
3796,2014,Success
3797,2014,Success
3798,2014,Success
3799,2014,Success
3800,2014,Success
3801,2015,Success
3802,2015,Success
3803,2015,Success
3804,2015,Success
3805,2015,Success
3806,2015,Success
3807,2015,Success
3808,2015,Failure
3809,2015,Success
3810,2015,Success
3811,2015,Success
3812,2015,Success
3813,2015,Success
3814,2015,Success
3815,2015,Success
3816,2015,Success
3817,2015,Success
3818,2015,Success
3819,2015,Success
3820,2015,Success
3821,2015,Success
3822,2015,Success
3823,2015,Success
3824,2015,Failure
3825,2015,Success
3826,2015,Success
3827,2015,Success
3828,2015,Success
3829,2015,Success
3830,2015,Success
3831,2015,Success
3832,2015,Success
3833,2015,Success
3834,2015,Success
3835,2015,Success
3836,2015,Success
3837,2015,Success
3838,2015,Success
3839,2015,Success
3840,2015,Success
3841,2015,Success
3842,2015,Failure
3843,2015,Success
3844,2015,Success
3845,2015,Success
3846,2015,Success
3847,2015,Partial Failure
3848,2015,Success
3849,2015,Success
3850,2015,Success
3851,2015,Success
3852,2015,Success
3853,2016,Success
3854,2016,Success
3855,2016,Success
3856,2016,Success
3857,2016,Success
3858,2016,Success
3859,2016,Success
3860,2016,Success
3861,2016,Success
3862,2016,Success
3863,2016,Success
3864,2016,Success
3865,2016,Success
3866,2016,Success
3867,2016,Success
3868,2016,Success
3869,2016,Success
3870,2016,Success
3871,2016,Success
3872,2016,Success
3873,2016,Success
3874,2016,Success
3875,2016,Success
3876,2016,Success
3877,2016,Success
3878,2016,Success
3879,2016,Success
3880,2016,Success
3881,2016,Success
3882,2016,Success
3883,2016,Success
3884,2016,Success
3885,2016,Success
3886,2016,Success
3887,2016,Success
3888,2016,Success
3889,2016,Success
3890,2016,Success
3891,2016,Success
3892,2016,Success
3893,2016,Success
3894,2016,Success
3895,2016,Success
3896,2016,Success
3897,2016,Success
3898,2016,Success
3899,2016,Success
3900,2016,Success
3901,2016,Success
3902,2016,Success
3903,2016,Success
3904,2016,Success
3905,2016,Success
3906,2016,Success
3907,2016,Success
3908,2016,Success
3909,2016,Failure
3910,2016,Prelaunch Failure
3911,2016,Success
3912,2016,Success
3913,2016,Success
3914,2016,Success
3915,2016,Success
3916,2016,Success
3917,2016,Success
3918,2016,Success
3919,2016,Success
3920,2016,Success
3921,2016,Success
3922,2016,Success
3923,2016,Success
3924,2016,Success
3925,2016,Success
3926,2016,Success
3927,2016,Success
3928,2016,Success
3929,2016,Success
3930,2016,Success
3931,2016,Failure
3932,2016,Success
3933,2016,Success
3934,2016,Success
3935,2016,Success
3936,2016,Success
3937,2016,Success
3938,2016,Success
3939,2016,Success
3940,2016,Success
3941,2016,Success
3942,2016,Partial Failure
3943,2017,Success
3944,2017,Success
3945,2017,Success
3946,2017,Failure
3947,2017,Success
3948,2017,Success
3949,2017,Success
3950,2017,Success
3951,2017,Success
3952,2017,Success
3953,2017,Success
3954,2017,Success
3955,2017,Success
3956,2017,Success
3957,2017,Success
3958,2017,Success
3959,2017,Success
3960,2017,Success
3961,2017,Success
3962,2017,Success
3963,2017,Success
3964,2017,Success
3965,2017,Success
3966,2017,Success
3967,2017,Success
3968,2017,Success
3969,2017,Success
3970,2017,Failure
3971,2017,Success
3972,2017,Success
3973,2017,Success
3974,2017,Success
3975,2017,Success
3976,2017,Success
3977,2017,Success
3978,2017,Success
3979,2017,Partial Failure
3980,2017,Success
3981,2017,Success
3982,2017,Success
3983,2017,Success
3984,2017,Success
3985,2017,Failure
3986,2017,Success
3987,2017,Partial Failure
3988,2017,Failure
3989,2017,Success
3990,2017,Success
3991,2017,Success
3992,2017,Success
3993,2017,Success
3994,2017,Success
3995,2017,Success
3996,2017,Success
3997,2017,Success
3998,2017,Success
3999,2017,Failure
4000,2017,Success
4001,2017,Success
4002,2017,Success
4003,2017,Success
4004,2017,Success
4005,2017,Success
4006,2017,Success
4007,2017,Success
4008,2017,Success
4009,2017,Success
4010,2017,Success
4011,2017,Success
4012,2017,Success
4013,2017,Success
4014,2017,Success
4015,2017,Success
4016,2017,Success
4017,2017,Success
4018,2017,Success
4019,2017,Success
4020,2017,Success
4021,2017,Success
4022,2017,Failure
4023,2017,Success
4024,2017,Success
4025,2017,Success
4026,2017,Success
4027,2017,Success
4028,2017,Success
4029,2017,Success
4030,2017,Success
4031,2017,Success
4032,2017,Success
4033,2017,Success
4034,2017,Success
4035,2018,Success
4036,2018,Success
4037,2018,Success
4038,2018,Success
4039,2018,Success
4040,2018,Success
4041,2018,Success
4042,2018,Success
4043,2018,Success
4044,2018,Success
4045,2018,Success
4046,2018,Partial Failure
4047,2018,Success
4048,2018,Success
4049,2018,Success
4050,2018,Success
4051,2018,Success
4052,2018,Success
4053,2018,Success
4054,2018,Success
4055,2018,Success
4056,2018,Success
4057,2018,Success
4058,2018,Success
4059,2018,Success
4060,2018,Success
4061,2018,Success
4062,2018,Success
4063,2018,Success
4064,2018,Success
4065,2018,Success
4066,2018,Success
4067,2018,Success
4068,2018,Success
4069,2018,Success
4070,2018,Success
4071,2018,Success
4072,2018,Success
4073,2018,Success
4074,2018,Success
4075,2018,Success
4076,2018,Success
4077,2018,Success
4078,2018,Success
4079,2018,Success
4080,2018,Success
4081,2018,Success
4082,2018,Success
4083,2018,Success
4084,2018,Success
4085,2018,Success
4086,2018,Success
4087,2018,Success
4088,2018,Success
4089,2018,Success
4090,2018,Success
4091,2018,Success
4092,2018,Success
4093,2018,Success
4094,2018,Success
4095,2018,Success
4096,2018,Success
4097,2018,Success
4098,2018,Success
4099,2018,Success
4100,2018,Success
4101,2018,Success
4102,2018,Success
4103,2018,Success
4104,2018,Partial Failure
4105,2018,Success
4106,2018,Success
4107,2018,Success
4108,2018,Success
4109,2018,Success
4110,2018,Success
4111,2018,Success
4112,2018,Success
4113,2018,Success
4114,2018,Success
4115,2018,Failure
4116,2018,Success
4117,2018,Success
4118,2018,Success
4119,2018,Success
4120,2018,Success
4121,2018,Failure
4122,2018,Success
4123,2018,Success
4124,2018,Success
4125,2018,Success
4126,2018,Success
4127,2018,Success
4128,2018,Success
4129,2018,Success
4130,2018,Success
4131,2018,Success
4132,2018,Success
4133,2018,Success
4134,2018,Success
4135,2018,Success
4136,2018,Success
4137,2018,Success
4138,2018,Success
4139,2018,Success
4140,2018,Success
4141,2018,Success
4142,2018,Success
4143,2018,Success
4144,2018,Success
4145,2018,Success
4146,2018,Success
4147,2018,Success
4148,2018,Success
4149,2018,Success
4150,2018,Success
4151,2018,Success
4152,2019,Success
4153,2019,Success
4154,2019,Failure
4155,2019,Success
4156,2019,Success
4157,2019,Success
4158,2019,Success
4159,2019,Success
4160,2019,Success
4161,2019,Failure
4162,2019,Success
4163,2019,Success
4164,2019,Success
4165,2019,Success
4166,2019,Partial Failure
4167,2019,Success
4168,2019,Success
4169,2019,Success
4170,2019,Success
4171,2019,Failure
4172,2019,Success
4173,2019,Success
4174,2019,Success
4175,2019,Success
4176,2019,Success
4177,2019,Success
4178,2019,Success
4179,2019,Success
4180,2019,Success
4181,2019,Success
4182,2019,Success
4183,2019,Success
4184,2019,Success
4185,2019,Success
4186,2019,Failure
4187,2019,Success
4188,2019,Success
4189,2019,Success
4190,2019,Success
4191,2019,Success
4192,2019,Success
4193,2019,Success
4194,2019,Success
4195,2019,Success
4196,2019,Partial Failure
4197,2019,Success
4198,2019,Success
4199,2019,Failure
4200,2019,Success
4201,2019,Success
4202,2019,Success
4203,2019,Success
4204,2019,Success
4205,2019,Success
4206,2019,Success
4207,2019,Success
4208,2019,Success
4209,2019,Success
4210,2019,Success
4211,2019,Success
4212,2019,Success
4213,2019,Success
4214,2019,Success
4215,2019,Success
4216,2019,Success
4217,2019,Prelaunch Failure
4218,2019,Success
4219,2019,Success
4220,2019,Success
4221,2019,Success
4222,2019,Success
4223,2019,Success
4224,2019,Success
4225,2019,Success
4226,2019,Success
4227,2019,Success
4228,2019,Success
4229,2019,Success
4230,2019,Success
4231,2019,Success
4232,2019,Failure
4233,2019,Success
4234,2019,Success
4235,2019,Success
4236,2019,Success
4237,2019,Success
4238,2019,Success
4239,2019,Success
4240,2019,Success
4241,2019,Success
4242,2019,Success
4243,2019,Success
4244,2019,Success
4245,2019,Success
4246,2019,Success
4247,2019,Success
4248,2019,Success
4249,2019,Success
4250,2019,Success
4251,2019,Success
4252,2019,Success
4253,2019,Success
4254,2019,Success
4255,2019,Success
4256,2019,Success
4257,2019,Success
4258,2019,Success
4259,2019,Success
4260,2019,Success
4261,2020,Success
4262,2020,Success
4263,2020,Success
4264,2020,Success
4265,2020,Success
4266,2020,Success
4267,2020,Success
4268,2020,Success
4269,2020,Success
4270,2020,Success
4271,2020,Failure
4272,2020,Success
4273,2020,Success
4274,2020,Success
4275,2020,Success
4276,2020,Success
4277,2020,Success
4278,2020,Success
4279,2020,Success
4280,2020,Failure
4281,2020,Success
4282,2020,Success
4283,2020,Success
4284,2020,Success
4285,2020,Success
4286,2020,Success
4287,2020,Failure
4288,2020,Success
4289,2020,Success
4290,2020,Success
4291,2020,Success
4292,2020,Success
4293,2020,Success
4294,2020,Success
4295,2020,Success
4296,2020,Failure
4297,2020,Success
4298,2020,Success
4299,2020,Success
4300,2020,Success
4301,2020,Success
4302,2020,Success
4303,2020,Success
4304,2020,Success
4305,2020,Success
4306,2020,Success
4307,2020,Success
4308,2020,Failure
4309,2020,Success
4310,2020,Success
4311,2020,Success
4312,2020,Failure
4313,2020,Success
4314,2020,Success
4315,2020,Success
4316,2020,Success
4317,2020,Success
4318,2020,Success
4319,2020,Success
4320,2020,Success
4321,2020,Success
4322,2020,Success
4323,2020,Success
4324,2020,Success
4325,2020,Success
4326,2020,Success
4327,2020,Success
